useraddress,loantoken,tokensymbol,block_time,index,paymenttype,newprincipaldecimal
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1606379388,15,liquidate,5939.816523
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1606400331,26,liquidate,1863.090323
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1606411126,18,liquidate,1415.141238
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1606592658,234,trade,15233.850019
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1606592728,190,trade,15519.177949
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1606777874,253,trade,4578.608976
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1607114603,214,closewithswap,8741.077034
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1607114607,80,closewithswap,13754.604758
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1607114607,107,closewithswap,6765.799916
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1607114607,134,closewithswap,7161.803327
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1607114836,155,closewithswap,15519.177949
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1607125476,200,closewithswap,15233.850019
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1607125706,80,closewithswap,2896.596521
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1607125810,165,closewithswap,1960.92713
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1607125890,208,closewithswap,5382.396926
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1607125947,229,closewithswap,638.403974164117
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1607127814,192,closewithswap,445.933329412704
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1607127907,61,closewithswap,4578.608976
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1607128071,156,closewithswap,6373.498208
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1607128073,187,closewithswap,1730.274644
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1607128123,182,closewithswap,8868.906257
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1607522189,62,trade,32675.140814
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1607522189,37,trade,21392.940673
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1607532843,73,trade,9882.815959
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1607659320,140,trade,18758.074808
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1608061547,200,trade,16733.150881
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1608165847,142,trade,2257.857721
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1608501971,156,trade,9.77504017139796
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,0000000000000000000000002260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,1608502052,154,trade,0.45971018
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1608511486,304,closewithswap,9.77504017139796
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,0000000000000000000000002260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,1608511491,96,closewithswap,0.45971018
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1608518080,254,trade,1790.303943
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1608552857,85,liquidate,767.570046
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1608570353,28,trade,2633.711163
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1608570390,218,trade,6881.761089
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1608623914,147,liquidate,458.7313
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1608626625,122,liquidate,935.325015
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1608646802,57,trade,7347.99764
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1608759085,44,liquidate,4350.864707
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1608764896,268,liquidate,3762.130569
000000000000000000000000d716d3837ce0ab35f869253528b0877a592bf21d,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1607265414,276,borrow,0.65989847715736
000000000000000000000000d716d3837ce0ab35f869253528b0877a592bf21d,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1607498879,280,closewithdeposit,0.65989847715736
000000000000000000000000d76b7da8e0fd2008fcc8991b54aa95b230ea6f32,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1601526107,329,borrow,400
000000000000000000000000d76b7da8e0fd2008fcc8991b54aa95b230ea6f32,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1601537425,234,closewithdeposit,340
000000000000000000000000d76b7da8e0fd2008fcc8991b54aa95b230ea6f32,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1601581421,85,closewithdeposit,60
000000000000000000000000d797cb2f251827958e71ad15e6e535141534d3d4,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1599722171,226,trade,1921.248529
000000000000000000000000d797cb2f251827958e71ad15e6e535141534d3d4,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1604454122,113,closewithswap,1921.248529
000000000000000000000000d797cb2f251827958e71ad15e6e535141534d3d4,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1604574958,153,trade,1688.771163
000000000000000000000000d797cb2f251827958e71ad15e6e535141534d3d4,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1604576170,129,trade,1575.452384
000000000000000000000000d797cb2f251827958e71ad15e6e535141534d3d4,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1608409922,188,closewithswap,1575.452384
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1601064160,50,borrow,1.17647058823529
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1601065830,191,borrow,0.588235294117647
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1601315655,311,trade,1365.610339
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1601648379,287,closewithdeposit,0.16525
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1601649179,327,closewithdeposit,0.08275
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1601671508,166,closewithswap,682.805169
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1601671647,212,closewithdeposit,0.505485294117647
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1601971423,177,closewithdeposit,0.1435
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1602071230,135,closewithswap,682.80517
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1602071332,269,closewithdeposit,0.867720588235294
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1603271140,167,borrow,0.812182741116751
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1603845838,163,borrow,419.94750656168
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1603846049,133,trade,143.62489909192
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1603846872,189,trade,295.690213869086
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1604155654,166,borrow,1049.8687664042
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1604158303,235,trade,542.098725426658
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1604502320,46,closewithdeposit,100.41225
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1605341601,217,closewithdeposit,0.812182741116751
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1605347760,197,trade,1322.10176378468
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1605354750,194,closewithswap,542.098725426658
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1605355521,236,trade,871.159429524582
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1605373374,206,borrow,209.97375328084
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1605441358,240,borrow,419.94750656168
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1605441739,98,trade,661.325178184775
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1605855386,314,borrow,314.96062992126
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1605855584,137,borrow,209.97375328084
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1605867672,106,borrow,209.97375328084
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1606026553,186,closewithswap,295.690213869086
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1606026855,186,closewithswap,1322.10176378468
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1606027184,81,closewithswap,871.159429524582
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1606034064,165,closewithdeposit,404.8625
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1606102654,181,trade,1580.85506835156
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1606102888,104,trade,790.427534175781
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1606367343,274,closewithdeposit,439.60713976378
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1606472273,212,closewithdeposit,209.97375328084
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1606487557,220,trade,1290.7176299732
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1607833321,91,closewithswap,661.325178184775
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1607833490,201,closewithswap,1290.7176299732
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1607833614,194,closewithswap,143.62489909192
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1607834948,134,closewithdeposit,419.94750656168
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1607835185,149,closewithdeposit,1259.84251968504
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1607863808,268,closewithswap,1580.85506835156
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1607864075,150,closewithswap,790.427534175781
000000000000000000000000d87819df2c7fcec834c62202b28300ae460a1b17,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1600750189,97,trade,1911.995809
000000000000000000000000d87819df2c7fcec834c62202b28300ae460a1b17,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1600775632,149,closewithswap,1911.995809
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1602215445,264,borrow,294.117647
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1602220185,219,borrow,130.588235
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1602287303,193,borrow,118.823529411765
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1602720262,173,closewithdeposit,130.588235
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1602785471,53,closewithdeposit,294.117647
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1602785919,158,borrow,119.685039370079
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1602786027,234,closewithdeposit,118.823529411765
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1602788027,302,borrow,285.564304461942
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1602789575,109,borrow,351.706036745407
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1602790153,272,borrow,1112.86089238845
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1602790548,217,borrow,26.246719160105
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1602790993,231,borrow,1175.853018
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1602791335,87,borrow,418.897637
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1602791753,61,borrow,192.125984
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1603216481,43,borrow,2467.19160104987
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1603240927,170,borrow,1532.808398
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1603698248,220,borrow,309.711286
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1604082928,117,liquidate,225.23391963542
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1604865086,249,borrow,12283.4645669291
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1604865657,285,borrow,12283.4645669291
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1604866020,205,borrow,12283.4645669291
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1604866436,39,borrow,12231.0371627945
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1604868455,189,borrow,9868.766404
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1604874230,107,trade,24953.95145
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1605045561,261,borrow,17427.8215223097
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1605309076,114,borrow,6509.186351
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1605408185,117,borrow,629.921259
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1605408585,203,closewithdeposit,192.125984
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1605408585,195,closewithdeposit,418.897637
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1605409728,279,borrow,1627.29658792651
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1605409811,188,closewithdeposit,351.706036745407
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1605409811,226,closewithdeposit,119.685039370079
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1605503764,284,trade,4134.92942340317
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1605855113,54,borrow,6404.19947506562
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1605856379,114,closewithswap,18715.463587
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1605856909,151,closewithswap,4134.92942340317
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1605858270,152,closewithdeposit,1175.853018
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1605858310,105,closewithdeposit,6509.186351
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1605858392,292,closewithdeposit,26.246719160105
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1605858438,263,closewithdeposit,1112.86089238845
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1605858736,75,closewithdeposit,12283.4645669291
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1605858971,215,closewithdeposit,12283.4645669291
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1605858987,225,closewithdeposit,2467.19160104987
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1605859269,225,closewithdeposit,12231.0371627945
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1605860203,216,closewithdeposit,17427.8215223097
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1605862382,45,trade,60.7246018508555
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1605862986,163,closewithswap,6238.487863
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1605969198,83,closewithswap,60.7246018508555
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1605969655,199,borrow,2729.658792
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1605969677,83,trade,22299.8860929895
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1605969845,231,trade,12850.781816
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1605971817,195,trade,37796.417106
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1605983279,59,trade,23395.982189
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1605989956,150,trade,126617.997307
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1606007518,224,closewithswap,126617.997307
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1606007633,90,closewithswap,37796.417106
