useraddress,tokensymbol,newprincipaldecimal,index,loantoken,paymenttype,block_time
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,4299.86921,92,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1603906876
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,7553.576763,96,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1604004528
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,DAI,289.254964023493,218,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,liquidate,1604044550
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,8487.879482,213,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1604077665
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,3373.577698,99,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1604078874
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,8487.879482,277,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1604079112
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDT,8092.306819,213,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,trade,1604091281
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDT,6069.230086,152,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithswap,1604164340
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,1922.660661,169,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1604412554
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,1597.658315,15,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1604420063
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,936.229469,39,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1604496013
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,1775.919383,227,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1604718549
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,1440.97908,278,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1604718554
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDT,2023.076733,204,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithswap,1604718652
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,LINK,355.345496941463,255,000000000000000000000000514910771af9ca656af840dff83e8264ecf986ca,trade,1604778214
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,LINK,355.345496941463,188,000000000000000000000000514910771af9ca656af840dff83e8264ecf986ca,closewithswap,1604782651
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,6791.22277,155,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1605023285
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,6396.15056,128,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1605040585
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,8741.077034,73,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1605055392
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,6791.22277,106,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1605126557
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,UNI,1932.75300791557,154,0000000000000000000000001f9840a85d5af5bf1d1762f925bdaddc4201f984,trade,1605317852
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,UNI,904.066649040068,25,0000000000000000000000001f9840a85d5af5bf1d1762f925bdaddc4201f984,liquidate,1605331597
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,UNI,573.295867363061,19,0000000000000000000000001f9840a85d5af5bf1d1762f925bdaddc4201f984,liquidate,1605409474
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,3020.082192,189,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1605462081
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,5382.396926,113,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1605482721
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,6765.799916,167,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1605482891
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,13754.604758,109,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1605488059
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,UNI,455.390491512438,131,0000000000000000000000001f9840a85d5af5bf1d1762f925bdaddc4201f984,closewithswap,1605579444
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,7161.803327,242,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1605680136
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,2896.596521,205,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1605687572
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,3593.364967,60,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1605694004
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,14808.72278,207,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1606169446
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDT,6373.498208,262,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,trade,1606287379
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,5939.816523,15,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1606379388
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,1863.090323,26,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1606400331
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,1415.141238,18,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1606411126
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,15233.850019,234,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1606592658
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,15519.177949,190,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1606592728
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,4578.608976,253,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1606777874
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,8741.077034,214,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1607114603
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,13754.604758,80,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1607114607
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,7161.803327,134,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1607114607
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,6765.799916,107,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1607114607
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,15519.177949,155,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1607114836
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,15233.850019,200,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1607125476
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,2896.596521,80,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1607125706
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,1960.92713,165,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1607125810
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,5382.396926,208,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1607125890
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,DAI,638.403974164117,229,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,closewithswap,1607125947
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,DAI,445.933329412704,192,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,closewithswap,1607127814
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,4578.608976,61,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1607127907
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDT,6373.498208,156,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithswap,1607128071
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,1730.274644,187,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1607128073
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,8868.906257,182,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1607128123
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,32675.140814,62,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1607522189
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,21392.940673,37,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1607522189
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,9882.815959,73,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1607532843
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,18758.074808,140,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1607659320
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,16733.150881,200,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1608061547
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,2257.857721,142,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1608165847
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,ETH,9.77504017139796,156,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,trade,1608501971
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,WBTC,0.45971018,154,0000000000000000000000002260fac5e5542a773aa44fbcfedf7c193bc2c599,trade,1608502052
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,ETH,9.77504017139796,304,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,closewithswap,1608511486
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,WBTC,0.45971018,96,0000000000000000000000002260fac5e5542a773aa44fbcfedf7c193bc2c599,closewithswap,1608511491
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,1790.303943,254,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1608518080
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,767.570046,85,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1608552857
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,2633.711163,28,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1608570353
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,6881.761089,218,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1608570390
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,458.7313,147,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1608623914
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,935.325015,122,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1608626625
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,7347.99764,57,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1608646802
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,4350.864707,44,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1608759085
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,3762.130569,268,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,liquidate,1608764896
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,57485.030597,42,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1608850965
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,1769.820683,79,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1609005920
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,1322.532706,270,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1609006247
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,564.002597,137,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1609006463
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,21392.940673,234,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1609087080
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,18758.074808,89,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1609089124
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,32675.140814,57,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1609089124
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,57485.030597,156,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1609089180
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,7347.99764,168,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1609089219
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,16733.150881,211,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1609089219
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,6881.761089,231,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1609089247
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,2633.711163,226,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1609089262
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,138911.451938,53,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1609357987
000000000000000000000000d6dea028f40224b0a9a69f1bdd287b09aba0f094,USDC,60633.223173,249,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1609361961
000000000000000000000000d716d3837ce0ab35f869253528b0877a592bf21d,ETH,0.65989847715736,276,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,borrow,1607265414
000000000000000000000000d716d3837ce0ab35f869253528b0877a592bf21d,ETH,0.65989847715736,280,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,closewithdeposit,1607498879
000000000000000000000000d76b7da8e0fd2008fcc8991b54aa95b230ea6f32,USDT,400,329,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,borrow,1601526107
000000000000000000000000d76b7da8e0fd2008fcc8991b54aa95b230ea6f32,USDT,340,234,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithdeposit,1601537425
000000000000000000000000d76b7da8e0fd2008fcc8991b54aa95b230ea6f32,USDT,60,85,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithdeposit,1601581421
000000000000000000000000d797cb2f251827958e71ad15e6e535141534d3d4,USDC,1921.248529,226,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1599722171
000000000000000000000000d797cb2f251827958e71ad15e6e535141534d3d4,USDC,1921.248529,113,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1604454122
000000000000000000000000d797cb2f251827958e71ad15e6e535141534d3d4,USDT,1688.771163,153,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,trade,1604574958
000000000000000000000000d797cb2f251827958e71ad15e6e535141534d3d4,USDC,1575.452384,129,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1604576170
000000000000000000000000d797cb2f251827958e71ad15e6e535141534d3d4,USDC,1575.452384,188,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1608409922
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,ETH,1.17647058823529,50,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,borrow,1601064160
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,ETH,0.588235294117647,191,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,borrow,1601065830
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,USDC,1365.610339,311,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1601315655
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,ETH,0.16525,287,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,closewithdeposit,1601648379
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,ETH,0.08275,327,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,closewithdeposit,1601649179
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,USDC,682.805169,166,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1601671508
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,ETH,0.505485294117647,212,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,closewithdeposit,1601671647
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,ETH,0.1435,177,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,closewithdeposit,1601971423
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,USDC,682.80517,135,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1602071230
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,ETH,0.867720588235294,269,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,closewithdeposit,1602071332
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,ETH,0.812182741116751,167,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,borrow,1603271140
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,419.94750656168,163,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,borrow,1603845838
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,143.62489909192,133,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,trade,1603846049
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,295.690213869086,189,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,trade,1603846872
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,1049.8687664042,166,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,borrow,1604155654
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,542.098725426658,235,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,trade,1604158303
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,100.41225,46,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,closewithdeposit,1604502320
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,ETH,0.812182741116751,217,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,closewithdeposit,1605341601
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,1322.10176378468,197,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,trade,1605347760
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,542.098725426658,194,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,closewithswap,1605354750
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,871.159429524582,236,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,trade,1605355521
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,209.97375328084,206,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,borrow,1605373374
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,419.94750656168,240,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,borrow,1605441358
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,661.325178184775,98,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,trade,1605441739
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,314.96062992126,314,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,borrow,1605855386
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,209.97375328084,137,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,borrow,1605855584
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,209.97375328084,106,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,borrow,1605867672
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,295.690213869086,186,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,closewithswap,1606026553
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,1322.10176378468,186,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,closewithswap,1606026855
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,871.159429524582,81,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,closewithswap,1606027184
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,404.8625,165,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,closewithdeposit,1606034064
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,1580.85506835156,181,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,trade,1606102654
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,790.427534175781,104,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,trade,1606102888
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,439.60713976378,274,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,closewithdeposit,1606367343
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,209.97375328084,212,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,closewithdeposit,1606472273
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,1290.7176299732,220,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,trade,1606487557
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,661.325178184775,91,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,closewithswap,1607833321
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,1290.7176299732,201,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,closewithswap,1607833490
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,143.62489909192,194,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,closewithswap,1607833614
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,419.94750656168,134,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,closewithdeposit,1607834948
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,1259.84251968504,149,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,closewithdeposit,1607835185
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,1580.85506835156,268,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,closewithswap,1607863808
000000000000000000000000d876dda485f7cafd41383010c9a745e5d26ee382,DAI,790.427534175781,150,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,closewithswap,1607864075
000000000000000000000000d87819df2c7fcec834c62202b28300ae460a1b17,USDT,1911.995809,97,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,trade,1600750189
000000000000000000000000d87819df2c7fcec834c62202b28300ae460a1b17,USDT,1911.995809,149,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithswap,1600775632
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,USDC,294.117647,264,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1602215445
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,USDC,130.588235,219,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1602220185
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,DAI,118.823529411765,193,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,borrow,1602287303
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,USDC,130.588235,173,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1602720262
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,USDC,294.117647,53,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1602785471
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,DAI,119.685039370079,158,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,borrow,1602785919
000000000000000000000000d87ecc6c74f486b044824a222326a96f696fcfa2,DAI,118.823529411765,234,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,closewithdeposit,1602786027
